date,admin1,temp_max,temp_min,precipitation
2024-07-31,Idlib,35.7,21.6,0.0
2024-07-31,Lattakia,33.0,23.9,11.2
2024-07-31,Hama,42.4,24.9,0.0
2024-07-31,Al-Hasakah,45.0,28.1,0.0
2024-07-31,Deir ez-Zor,40.5,27.4,0.0
2024-08-01,Aleppo,35.9,22.5,0.0
2024-08-01,Damascus,35.3,25.4,0.0
2024-08-01,Homs,37.4,27.4,1.5
2024-08-01,Idlib,39.8,23.3,0.0
2024-08-01,Lattakia,33.2,21.5,21.7
2024-08-01,Hama,41.9,25.5,0.0
2024-08-01,Al-Hasakah,38.8,27.8,0.0
2024-08-01,Deir ez-Zor,47.0,24.6,0.0
2024-08-02,Aleppo,38.0,21.2,0.0
2024-08-02,Damascus,38.3,17.9,0.0
2024-08-02,Homs,33.8,22.0,0.0
2024-08-02,Idlib,37.3,21.4,0.0
2024-08-02,Lattakia,27.9,20.9,0.0
2024-08-02,Hama,40.3,26.4,1.0
2024-08-02,Al-Hasakah,42.8,24.0,0.0
2024-08-02,Deir ez-Zor,51.0,30.2,0.0
2024-08-03,Aleppo,42.2,26.4,0.0
2024-08-03,Damascus,33.3,18.9,0.0
2024-08-03,Homs,36.3,24.5,0.0
2024-08-03,Idlib,43.1,22.3,0.0
2024-08-03,Lattakia,28.7,18.2,0.0
2024-08-03,Hama,38.5,22.6,0.0
2024-08-03,Al-Hasakah,39.8,26.0,0.0
2024-08-03,Deir ez-Zor,39.5,24.2,0.0
2024-08-04,Aleppo,41.3,25.2,0.0
2024-08-04,Damascus,45.1,20.5,0.0
2024-08-04,Homs,33.7,21.5,0.0
2024-08-04,Idlib,36.2,23.4,0.0
2024-08-04,Lattakia,32.9,21.8,4.0
2024-08-04,Hama,42.0,21.7,0.0
2024-08-04,Al-Hasakah,42.8,21.6,0.0
2024-08-04,Deir ez-Zor,47.5,24.4,0.0
2024-08-05,Aleppo,40.5,23.7,6.5
2024-08-05,Damascus,31.6,20.2,0.0
2024-08-05,Homs,42.7,22.4,0.0
2024-08-05,Idlib,36.1,23.9,0.0
2024-08-05,Lattakia,29.7,23.2,0.0
2024-08-05,Hama,43.4,22.0,8.1
2024-08-05,Al-Hasakah,38.6,26.2,0.0
2024-08-05,Deir ez-Zor,52.2,23.4,0.0
2024-08-06,Aleppo,42.6,24.6,1.9
2024-08-06,Damascus,38.6,12.8,0.0
2024-08-06,Homs,36.0,22.8,0.0
2024-08-06,Idlib,36.9,24.9,0.0
2024-08-06,Lattakia,31.7,21.6,0.0
2024-08-06,Hama,34.1,22.2,0.0
2024-08-06,Al-Hasakah,43.5,27.1,0.0
2024-08-06,Deir ez-Zor,40.5,27.3,0.0
2024-08-07,Aleppo,39.3,26.3,0.0
2024-08-07,Damascus,36.3,22.6,0.0
2024-08-07,Homs,37.2,21.6,0.0
2024-08-07,Idlib,37.2,20.8,0.0
2024-08-07,Lattakia,33.6,18.5,0.0
2024-08-07,Hama,36.6,25.9,1.7
2024-08-07,Al-Hasakah,42.3,28.5,0.0
2024-08-07,Deir ez-Zor,45.4,21.4,0.0
2024-08-08,Aleppo,40.7,26.0,0.0
2024-08-08,Damascus,39.6,17.6,0.0
2024-08-08,Homs,35.3,22.2,0.0
2024-08-08,Idlib,36.3,18.9,0.0
2024-08-08,Lattakia,24.8,12.4,0.0
2024-08-08,Hama,38.5,19.2,0.0
2024-08-08,Al-Hasakah,42.5,23.9,0.0
2024-08-08,Deir ez-Zor,42.8,26.2,0.0
2024-08-09,Aleppo,39.9,24.1,0.0
2024-08-09,Damascus,37.2,19.0,7.1
2024-08-09,Homs,31.9,24.9,0.0
2024-08-09,Idlib,39.4,15.4,0.0
2024-08-09,Lattakia,31.6,14.4,0.0
2024-08-09,Hama,42.8,18.7,0.0
2024-08-09,Al-Hasakah,41.2,21.5,0.0
2024-08-09,Deir ez-Zor,47.0,27.7,0.0
2024-08-10,Aleppo,41.5,20.7,0.0
2024-08-10,Damascus,37.5,24.2,0.0
2024-08-10,Homs,35.3,19.5,0.0
2024-08-10,Idlib,37.9,18.4,0.0
2024-08-10,Lattakia,26.9,15.1,0.0
2024-08-10,Hama,39.7,20.7,0.0
2024-08-10,Al-Hasakah,41.8,24.2,0.0
2024-08-10,Deir ez-Zor,49.3,27.2,0.0
2024-08-11,Aleppo,42.1,27.3,0.0
2024-08-11,Damascus,33.7,17.9,0.0
2024-08-11,Homs,36.1,20.7,0.0
2024-08-11,Idlib,39.9,19.8,0.0
2024-08-11,Lattakia,33.4,26.9,2.4
2024-08-11,Hama,44.9,20.5,0.0
2024-08-11,Al-Hasakah,37.7,23.8,0.0
2024-08-11,Deir ez-Zor,47.3,22.3,0.0
2024-08-12,Aleppo,35.7,23.1,0.0
2024-08-12,Damascus,38.3,19.8,0.0
2024-08-12,Homs,34.7,22.0,0.0
2024-08-12,Idlib,33.6,17.9,1.0
2024-08-12,Lattakia,31.0,20.6,0.0
2024-08-12,Hama,39.1,18.7,0.0
2024-08-12,Al-Hasakah,45.6,25.3,0.0
2024-08-12,Deir ez-Zor,44.5,25.0,1.1
2024-08-13,Aleppo,37.3,24.2,0.0
2024-08-13,Damascus,36.6,20.7,0.0
2024-08-13,Homs,33.2,20.8,0.0
2024-08-13,Idlib,37.8,20.7,0.0
2024-08-13,Lattakia,33.5,24.0,0.0
2024-08-13,Hama,41.0,18.9,7.1
2024-08-13,Al-Hasakah,37.6,24.8,6.8
2024-08-13,Deir ez-Zor,44.7,20.6,0.0
2024-08-14,Aleppo,35.5,20.6,0.0
2024-08-14,Damascus,33.4,19.2,0.0
2024-08-14,Homs,36.9,18.3,0.0
2024-08-14,Idlib,35.6,18.9,0.0
2024-08-14,Lattakia,32.7,21.7,0.0
2024-08-14,Hama,39.8,24.9,0.0
2024-08-14,Al-Hasakah,35.6,26.5,0.0
2024-08-14,Deir ez-Zor,41.8,23.2,0.0
2024-08-15,Aleppo,31.9,22.5,0.0
2024-08-15,Damascus,31.3,20.3,0.0
2024-08-15,Homs,31.7,19.7,0.0
2024-08-15,Idlib,38.5,20.0,0.0
2024-08-15,Lattakia,29.5,18.9,0.0
2024-08-15,Hama,32.6,19.6,0.0
2024-08-15,Al-Hasakah,40.1,19.6,0.0
2024-08-15,Deir ez-Zor,36.4,23.6,0.0
2024-08-16,Aleppo,38.8,21.1,0.0
2024-08-16,Damascus,36.9,17.0,0.0
2024-08-16,Homs,34.9,13.8,0.0
2024-08-16,Idlib,34.8,15.7,0.0
2024-08-16,Lattakia,33.5,17.7,8.6
2024-08-16,Hama,33.8,19.7,0.0
2024-08-16,Al-Hasakah,38.2,19.4,0.0
2024-08-16,Deir ez-Zor,46.2,23.7,0.0
2024-08-17,Aleppo,39.4,18.6,0.0
2024-08-17,Damascus,36.5,21.7,0.0
2024-08-17,Homs,35.2,17.8,10.8
2024-08-17,Idlib,35.3,21.0,0.0
2024-08-17,Lattakia,28.1,19.3,0.0
2024-08-17,Hama,35.2,21.4,0.0
2024-08-17,Al-Hasakah,42.8,23.6,0.0
2024-08-17,Deir ez-Zor,49.0,23.8,0.0
2024-08-18,Aleppo,33.8,20.9,0.0
2024-08-18,Damascus,38.0,23.4,0.0
2024-08-18,Homs,29.7,13.8,0.0
2024-08-18,Idlib,31.3,18.2,0.0
2024-08-18,Lattakia,34.0,18.2,0.0
2024-08-18,Hama,34.7,17.0,0.0
2024-08-18,Al-Hasakah,38.5,28.8,0.0
2024-08-18,Deir ez-Zor,41.7,19.2,0.0
2024-08-19,Aleppo,39.3,17.5,41.8
2024-08-19,Damascus,37.8,18.1,0.0
2024-08-19,Homs,39.0,19.3,0.0
2024-08-19,Idlib,33.7,20.4,2.8
2024-08-19,Lattakia,25.0,15.4,10.7
2024-08-19,Hama,39.7,23.5,0.0
2024-08-19,Al-Hasakah,38.7,20.6,0.0
2024-08-19,Deir ez-Zor,42.0,25.4,0.0
2024-08-20,Aleppo,37.3,17.9,0.0
2024-08-20,Damascus,31.9,18.2,0.0
2024-08-20,Homs,45.3,13.4,0.4
2024-08-20,Idlib,36.7,18.1,0.0
2024-08-20,Lattakia,27.3,15.6,0.0
2024-08-20,Hama,40.5,23.0,0.0
2024-08-20,Al-Hasakah,34.5,15.3,0.0
2024-08-20,Deir ez-Zor,47.3,18.1,0.0
2024-08-21,Aleppo,32.0,21.4,0.0
2024-08-21,Damascus,31.0,18.0,0.0
2024-08-21,Homs,39.3,16.3,0.0
2024-08-21,Idlib,33.3,17.2,1.9
2024-08-21,Lattakia,24.3,17.1,50.2
2024-08-21,Hama,37.0,17.6,0.0
2024-08-21,Al-Hasakah,42.2,20.8,0.0
2024-08-21,Deir ez-Zor,47.4,22.1,0.0
2024-08-22,Aleppo,34.7,22.8,0.0
2024-08-22,Damascus,29.0,15.2,0.0
2024-08-22,Homs,32.0,14.6,0.0
2024-08-22,Idlib,32.0,21.7,0.0
2024-08-22,Lattakia,28.4,18.5,0.0
2024-08-22,Hama,37.5,22.8,0.0
2024-08-22,Al-Hasakah,38.5,14.5,0.0
2024-08-22,Deir ez-Zor,43.4,19.7,1.9
2024-08-23,Aleppo,37.5,18.7,0.0
2024-08-23,Damascus,30.1,19.3,0.0
2024-08-23,Homs,29.7,10.0,0.0
2024-08-23,Idlib,31.1,14.8,0.0
2024-08-23,Lattakia,29.4,19.5,0.0
2024-08-23,Hama,31.7,18.5,0.0
2024-08-23,Al-Hasakah,40.7,18.2,0.0
2024-08-23,Deir ez-Zor,40.8,27.0,0.0
2024-08-24,Aleppo,36.2,20.7,0.0
2024-08-24,Damascus,33.1,21.1,0.7
2024-08-24,Homs,34.7,13.8,0.0
2024-08-24,Idlib,33.8,16.2,0.0
2024-08-24,Lattakia,31.7,19.7,0.0
2024-08-24,Hama,34.9,19.5,0.0
2024-08-24,Al-Hasakah,35.2,21.0,0.0
2024-08-24,Deir ez-Zor,31.8,24.0,0.0
2024-08-25,Aleppo,40.4,18.9,0.0
2024-08-25,Damascus,37.1,22.4,0.0
2024-08-25,Homs,31.6,15.5,0.0
2024-08-25,Idlib,25.4,17.2,0.0
2024-08-25,Lattakia,29.7,18.8,0.0
2024-08-25,Hama,35.4,12.9,0.0
2024-08-25,Al-Hasakah,36.3,16.1,0.0
2024-08-25,Deir ez-Zor,42.1,17.7,0.0
2024-08-26,Aleppo,37.0,13.9,0.0
2024-08-26,Damascus,30.8,10.7,5.0
2024-08-26,Homs,33.6,15.7,0.0
2024-08-26,Idlib,36.7,17.8,0.0
2024-08-26,Lattakia,27.9,15.7,0.2
2024-08-26,Hama,35.2,16.6,1.7
2024-08-26,Al-Hasakah,38.3,17.5,1.5
2024-08-26,Deir ez-Zor,42.5,16.2,0.0
2024-08-27,Aleppo,33.0,14.1,0.0
2024-08-27,Damascus,30.2,16.9,0.7
2024-08-27,Homs,29.4,13.6,0.0
2024-08-27,Idlib,30.7,14.2,0.0
2024-08-27,Lattakia,30.3,16.5,0.0
2024-08-27,Hama,36.4,21.5,0.0
2024-08-27,Al-Hasakah,34.8,18.0,0.0
2024-08-27,Deir ez-Zor,39.9,20.5,0.0
2024-08-28,Aleppo,30.7,17.8,0.0
2024-08-28,Damascus,38.3,14.1,0.0
2024-08-28,Homs,30.1,16.5,0.0
2024-08-28,Idlib,38.6,8.1,0.0
2024-08-28,Lattakia,27.4,21.0,0.0
2024-08-28,Hama,26.6,14.0,0.0
2024-08-28,Al-Hasakah,35.0,16.9,0.0
2024-08-28,Deir ez-Zor,39.7,18.3,0.0
2024-08-29,Aleppo,32.7,19.4,0.0
2024-08-29,Damascus,35.3,18.6,0.0
2024-08-29,Homs,27.7,17.9,0.0
2024-08-29,Idlib,38.2,16.4,31.2
2024-08-29,Lattakia,29.3,13.8,40.0
2024-08-29,Hama,26.6,16.0,0.0
2024-08-29,Al-Hasakah,33.1,22.3,0.0
2024-08-29,Deir ez-Zor,41.0,16.5,0.0
2024-08-30,Aleppo,27.1,12.1,0.0
2024-08-30,Damascus,37.2,14.3,0.0
2024-08-30,Homs,26.7,9.9,0.0
2024-08-30,Idlib,35.7,12.6,0.0
2024-08-30,Lattakia,25.2,16.8,0.0
2024-08-30,Hama,34.7,17.0,0.6
2024-08-30,Al-Hasakah,35.7,14.6,0.0
2024-08-30,Deir ez-Zor,44.9,15.7,0.0
2024-08-31,Aleppo,34.9,14.6,12.5
2024-08-31,Damascus,26.2,19.6,0.0
2024-08-31,Homs,36.2,15.1,1.6
2024-08-31,Idlib,28.7,15.7,0.0
2024-08-31,Lattakia,23.1,13.6,0.0
2024-08-31,Hama,36.8,14.8,0.0
2024-08-31,Al-Hasakah,36.5,19.4,0.0
2024-08-31,Deir ez-Zor,45.0,14.9,0.0
2024-09-01,Aleppo,28.9,15.4,0.0
2024-09-01,Damascus,27.6,19.4,12.7
2024-09-01,Homs,28.0,13.1,7.7
2024-09-01,Idlib,33.4,14.3,0.0
2024-09-01,Lattakia,26.1,16.0,0.0
2024-09-01,Hama,30.6,10.0,0.0
2024-09-01,Al-Hasakah,29.6,17.8,0.0
2024-09-01,Deir ez-Zor,38.6,15.6,0.0
2024-09-02,Aleppo,30.9,14.2,2.0
2024-09-02,Damascus,32.9,12.7,0.0
2024-09-02,Homs,34.2,12.8,1.2
2024-09-02,Idlib,28.6,14.1,0.0
2024-09-02,Lattakia,28.7,13.0,0.0
2024-09-02,Hama,28.9,18.2,0.0
2024-09-02,Al-Hasakah,35.2,15.3,0.0
2024-09-02,Deir ez-Zor,35.6,15.8,0.0
2024-09-03,Aleppo,33.4,10.6,0.0
2024-09-03,Damascus,27.1,14.7,7.2
2024-09-03,Homs,31.1,11.3,0.0
2024-09-03,Idlib,31.2,17.7,1.0
2024-09-03,Lattakia,22.9,10.6,0.0
2024-09-03,Hama,28.8,20.2,0.0
2024-09-03,Al-Hasakah,26.3,15.5,0.0
2024-09-03,Deir ez-Zor,36.2,13.6,0.0
2024-09-04,Aleppo,35.6,13.2,0.0
2024-09-04,Damascus,34.9,17.5,0.0
2024-09-04,Homs,27.2,12.5,0.4
2024-09-04,Idlib,29.9,12.1,0.0
2024-09-04,Lattakia,26.0,18.3,8.4
2024-09-04,Hama,28.9,14.1,0.0
2024-09-04,Al-Hasakah,28.3,17.9,0.5
2024-09-04,Deir ez-Zor,30.3,13.8,0.0
2024-09-05,Aleppo,35.9,19.5,0.0
2024-09-05,Damascus,30.7,16.3,0.0
2024-09-05,Homs,30.2,10.0,0.5
2024-09-05,Idlib,30.2,11.8,6.9
2024-09-05,Lattakia,22.4,15.2,0.0
2024-09-05,Hama,33.0,10.8,0.0
2024-09-05,Al-Hasakah,31.0,19.0,0.0
2024-09-05,Deir ez-Zor,35.1,11.0,0.0
2024-09-06,Aleppo,33.0,14.9,0.0
2024-09-06,Damascus,28.5,12.0,0.0
2024-09-06,Homs,25.2,14.4,0.0
2024-09-06,Idlib,29.4,15.8,0.0
2024-09-06,Lattakia,27.1,14.7,0.9
2024-09-06,Hama,28.8,10.0,0.0
2024-09-06,Al-Hasakah,35.1,15.1,0.0
2024-09-06,Deir ez-Zor,39.2,12.6,10.0
2024-09-07,Aleppo,29.7,10.0,0.0
2024-09-07,Damascus,24.1,10.6,0.0
2024-09-07,Homs,28.3,12.9,0.0
2024-09-07,Idlib,30.1,14.9,0.0
2024-09-07,Lattakia,22.7,14.5,0.0
2024-09-07,Hama,30.5,18.3,2.8
2024-09-07,Al-Hasakah,32.6,17.6,0.0
2024-09-07,Deir ez-Zor,34.8,13.4,0.0
2024-09-08,Aleppo,30.1,16.1,0.5
2024-09-08,Damascus,25.2,13.8,0.0
2024-09-08,Homs,28.4,9.7,0.0
2024-09-08,Idlib,30.2,12.0,0.0
2024-09-08,Lattakia,23.3,13.6,3.6
2024-09-08,Hama,23.6,13.7,0.0
2024-09-08,Al-Hasakah,28.8,14.6,0.0
2024-09-08,Deir ez-Zor,36.3,11.3,0.0
2024-09-09,Aleppo,25.8,11.6,2.6
2024-09-09,Damascus,26.7,12.4,0.0
2024-09-09,Homs,29.6,11.9,0.0
2024-09-09,Idlib,25.6,9.8,0.0
2024-09-09,Lattakia,25.2,16.9,2.1
2024-09-09,Hama,28.0,14.3,0.0
2024-09-09,Al-Hasakah,31.3,17.1,4.3
2024-09-09,Deir ez-Zor,42.9,13.4,0.0
2024-09-10,Aleppo,28.1,7.8,0.0
2024-09-10,Damascus,28.0,11.9,0.0
2024-09-10,Homs,32.5,8.2,0.0
2024-09-10,Idlib,26.1,12.3,0.0
2024-09-10,Lattakia,27.8,14.3,0.9
2024-09-10,Hama,32.2,13.0,0.0
2024-09-10,Al-Hasakah,30.4,12.1,0.0
2024-09-10,Deir ez-Zor,29.0,11.8,0.0
2024-09-11,Aleppo,29.1,19.7,0.0
2024-09-11,Damascus,27.0,10.8,0.0
2024-09-11,Homs,28.8,11.2,0.0
2024-09-11,Idlib,25.0,13.9,0.0
2024-09-11,Lattakia,30.0,17.9,6.9
2024-09-11,Hama,28.5,11.3,3.6
2024-09-11,Al-Hasakah,30.1,13.4,0.0
2024-09-11,Deir ez-Zor,34.1,8.6,0.0
2024-09-12,Aleppo,28.6,10.9,0.0
2024-09-12,Damascus,23.9,6.6,0.0
2024-09-12,Homs,26.4,10.0,0.0
2024-09-12,Idlib,31.7,11.4,0.0
2024-09-12,Lattakia,19.9,16.5,0.0
2024-09-12,Hama,27.4,11.4,5.4
2024-09-12,Al-Hasakah,28.1,11.3,0.0
2024-09-12,Deir ez-Zor,36.5,7.8,0.0
2024-09-13,Aleppo,30.3,9.5,0.0
2024-09-13,Damascus,30.7,12.1,0.0
2024-09-13,Homs,24.8,12.5,0.0
2024-09-13,Idlib,27.1,15.1,16.8
2024-09-13,Lattakia,23.7,15.6,0.0
2024-09-13,Hama,29.9,8.1,0.0
2024-09-13,Al-Hasakah,25.3,12.2,0.0
2024-09-13,Deir ez-Zor,37.6,16.1,0.0
2024-09-14,Aleppo,29.9,11.1,0.0
2024-09-14,Damascus,25.7,12.5,0.0
2024-09-14,Homs,25.8,8.5,0.0
2024-09-14,Idlib,22.7,5.8,21.4
2024-09-14,Lattakia,23.8,13.4,0.0
2024-09-14,Hama,25.4,10.4,0.0
2024-09-14,Al-Hasakah,21.1,11.8,0.0
2024-09-14,Deir ez-Zor,26.6,10.1,0.0
2024-09-15,Aleppo,26.2,8.5,0.0
2024-09-15,Damascus,28.4,11.5,0.0
2024-09-15,Homs,23.6,10.2,0.0
2024-09-15,Idlib,25.9,10.7,0.0
2024-09-15,Lattakia,24.5,10.3,3.0
2024-09-15,Hama,28.4,9.8,0.0
2024-09-15,Al-Hasakah,31.6,10.3,1.1
2024-09-15,Deir ez-Zor,33.2,5.7,0.0
2024-09-16,Aleppo,25.9,10.7,0.0
2024-09-16,Damascus,20.8,10.3,0.0
2024-09-16,Homs,27.5,9.1,0.0
2024-09-16,Idlib,21.2,10.6,0.0
2024-09-16,Lattakia,24.8,13.7,15.5
2024-09-16,Hama,30.6,11.9,0.0
2024-09-16,Al-Hasakah,25.7,13.2,0.0
2024-09-16,Deir ez-Zor,30.1,11.4,0.0
2024-09-17,Aleppo,29.6,9.9,0.0
2024-09-17,Damascus,24.5,7.0,8.9
2024-09-17,Homs,19.9,8.5,0.0
2024-09-17,Idlib,29.9,7.3,2.6
2024-09-17,Lattakia,21.0,9.2,0.0
2024-09-17,Hama,24.1,9.9,0.0
2024-09-17,Al-Hasakah,28.3,14.2,0.0
2024-09-17,Deir ez-Zor,30.5,9.4,0.4
2024-09-18,Aleppo,25.5,12.4,0.0
2024-09-18,Damascus,23.2,7.3,0.0
2024-09-18,Homs,24.5,6.0,3.1
2024-09-18,Idlib,27.6,7.2,0.0
2024-09-18,Lattakia,25.6,12.7,8.6
2024-09-18,Hama,25.5,16.7,0.0
2024-09-18,Al-Hasakah,33.0,12.0,0.0
2024-09-18,Deir ez-Zor,29.7,11.5,0.0
2024-09-19,Aleppo,25.9,13.8,0.0
2024-09-19,Damascus,24.8,9.8,0.0
2024-09-19,Homs,25.8,3.0,0.0
2024-09-19,Idlib,25.6,11.7,0.1
2024-09-19,Lattakia,23.9,17.6,8.4
2024-09-19,Hama,23.9,11.8,0.0
2024-09-19,Al-Hasakah,27.9,13.8,3.4
2024-09-19,Deir ez-Zor,31.8,6.8,0.0
2024-09-20,Aleppo,25.7,11.0,18.0
2024-09-20,Damascus,28.1,10.6,0.0
2024-09-20,Homs,23.4,11.8,0.0
2024-09-20,Idlib,23.8,8.1,5.0
2024-09-20,Lattakia,22.3,14.9,0.0
2024-09-20,Hama,26.8,7.2,0.0
2024-09-20,Al-Hasakah,22.8,7.8,0.0
2024-09-20,Deir ez-Zor,34.4,8.3,16.7
2024-09-21,Aleppo,26.3,8.8,0.0
2024-09-21,Damascus,23.3,7.1,0.0
2024-09-21,Homs,25.4,5.8,0.0
2024-09-21,Idlib,18.5,6.7,0.0
2024-09-21,Lattakia,24.5,8.7,0.0
2024-09-21,Hama,29.8,7.9,0.0
2024-09-21,Al-Hasakah,24.4,14.4,0.0
2024-09-21,Deir ez-Zor,29.5,13.7,0.4
2024-09-22,Aleppo,18.4,7.2,0.0
2024-09-22,Damascus,22.8,6.8,0.0
2024-09-22,Homs,22.1,5.8,3.0
2024-09-22,Idlib,24.9,8.9,0.0
2024-09-22,Lattakia,23.9,11.5,0.0
2024-09-22,Hama,27.3,3.4,0.0
2024-09-22,Al-Hasakah,23.8,11.5,0.0
2024-09-22,Deir ez-Zor,32.3,8.4,2.2
2024-09-23,Aleppo,26.4,12.4,0.0
2024-09-23,Damascus,27.9,8.7,0.0
2024-09-23,Homs,21.6,2.6,0.0
2024-09-23,Idlib,19.4,6.0,0.0
2024-09-23,Lattakia,18.3,5.1,0.0
2024-09-23,Hama,23.2,3.4,13.8
2024-09-23,Al-Hasakah,22.9,9.2,0.0
2024-09-23,Deir ez-Zor,31.0,8.4,0.0
2024-09-24,Aleppo,28.1,4.8,0.0
2024-09-24,Damascus,25.2,3.3,0.0
2024-09-24,Homs,16.5,7.3,0.0
2024-09-24,Idlib,24.4,4.9,0.0
2024-09-24,Lattakia,20.0,11.7,0.0
2024-09-24,Hama,20.0,5.0,0.0
2024-09-24,Al-Hasakah,24.5,12.3,0.0
2024-09-24,Deir ez-Zor,30.2,7.2,0.0
2024-09-25,Aleppo,25.0,12.9,0.0
2024-09-25,Damascus,29.9,6.7,4.5
2024-09-25,Homs,19.7,3.9,2.8
2024-09-25,Idlib,25.8,5.6,0.0
2024-09-25,Lattakia,22.3,14.9,0.0
2024-09-25,Hama,23.7,9.8,0.0
2024-09-25,Al-Hasakah,27.8,12.4,0.0
2024-09-25,Deir ez-Zor,29.0,4.7,0.0
2024-09-26,Aleppo,20.7,11.2,0.0
2024-09-26,Damascus,21.7,2.7,0.0
2024-09-26,Homs,29.6,7.1,0.0
2024-09-26,Idlib,20.6,6.4,0.0
2024-09-26,Lattakia,18.7,8.6,3.1
2024-09-26,Hama,18.1,10.3,0.0
2024-09-26,Al-Hasakah,22.4,7.9,0.0
2024-09-26,Deir ez-Zor,33.3,8.6,0.0
2024-09-27,Aleppo,26.5,3.8,0.0
2024-09-27,Damascus,18.4,5.0,1.1
2024-09-27,Homs,20.3,5.1,0.0
2024-09-27,Idlib,23.4,6.4,0.0
2024-09-27,Lattakia,19.4,8.0,0.0
2024-09-27,Hama,23.9,10.4,0.0
2024-09-27,Al-Hasakah,23.0,6.4,0.0
2024-09-27,Deir ez-Zor,26.2,9.6,0.0
2024-09-28,Aleppo,19.9,6.2,1.2
2024-09-28,Damascus,23.2,4.5,0.0
2024-09-28,Homs,18.1,8.8,0.0
2024-09-28,Idlib,20.4,6.2,0.0
2024-09-28,Lattakia,22.3,13.2,9.2
2024-09-28,Hama,18.1,4.4,9.8
2024-09-28,Al-Hasakah,29.2,5.8,0.0
2024-09-28,Deir ez-Zor,35.1,7.7,0.0
2024-09-29,Aleppo,24.5,4.4,0.0
2024-09-29,Damascus,27.6,3.6,0.0
2024-09-29,Homs,20.5,4.7,0.0
2024-09-29,Idlib,14.8,6.5,0.0
2024-09-29,Lattakia,17.5,3.3,2.6
2024-09-29,Hama,18.4,8.6,0.0
2024-09-29,Al-Hasakah,20.1,4.9,0.0
2024-09-29,Deir ez-Zor,29.2,2.4,0.0
2024-09-30,Aleppo,18.4,4.0,0.0
2024-09-30,Damascus,22.1,7.8,0.0
2024-09-30,Homs,25.7,7.5,0.0
2024-09-30,Idlib,24.6,6.5,6.7
2024-09-30,Lattakia,18.6,13.6,0.0
2024-09-30,Hama,20.2,5.4,0.0
2024-09-30,Al-Hasakah,22.9,1.2,4.0
2024-09-30,Deir ez-Zor,27.9,10.4,22.6
2024-10-01,Aleppo,18.9,5.5,2.0
2024-10-01,Damascus,21.3,5.4,3.7
2024-10-01,Homs,15.3,1.4,4.9
2024-10-01,Idlib,17.9,6.6,0.0
2024-10-01,Lattakia,19.6,8.8,0.0
2024-10-01,Hama,22.5,9.9,0.0
2024-10-01,Al-Hasakah,23.4,4.3,0.0
2024-10-01,Deir ez-Zor,26.6,4.2,0.0
2024-10-02,Aleppo,20.7,6.7,0.0
2024-10-02,Damascus,22.3,7.9,0.0
2024-10-02,Homs,20.9,0.7,2.9
2024-10-02,Idlib,20.5,3.7,1.5
2024-10-02,Lattakia,18.0,8.6,0.0
2024-10-02,Hama,23.6,6.8,0.0
2024-10-02,Al-Hasakah,24.9,8.0,0.0
2024-10-02,Deir ez-Zor,29.1,5.2,0.0
2024-10-03,Aleppo,13.6,4.0,0.0
2024-10-03,Damascus,18.5,5.9,0.0
2024-10-03,Homs,17.8,3.3,0.0
2024-10-03,Idlib,19.9,4.6,0.0
2024-10-03,Lattakia,23.4,9.0,0.0
2024-10-03,Hama,23.4,5.5,0.0
2024-10-03,Al-Hasakah,21.5,2.8,0.0
2024-10-03,Deir ez-Zor,18.0,4.8,0.0
2024-10-04,Aleppo,20.7,3.3,0.0
2024-10-04,Damascus,14.8,11.6,0.7
2024-10-04,Homs,17.0,5.2,0.0
2024-10-04,Idlib,23.7,6.6,0.0
2024-10-04,Lattakia,19.6,8.6,3.3
2024-10-04,Hama,22.5,3.3,1.6
2024-10-04,Al-Hasakah,20.0,6.5,0.0
2024-10-04,Deir ez-Zor,25.9,6.6,1.6
2024-10-05,Aleppo,21.7,3.3,0.0
2024-10-05,Damascus,11.0,2.4,0.0
2024-10-05,Homs,11.8,-0.4,0.0
2024-10-05,Idlib,18.5,6.1,0.0
2024-10-05,Lattakia,20.0,5.3,0.0
2024-10-05,Hama,22.0,2.4,0.7
2024-10-05,Al-Hasakah,22.8,1.6,0.0
2024-10-05,Deir ez-Zor,19.7,6.1,0.0
2024-10-06,Aleppo,21.5,1.7,3.8
2024-10-06,Damascus,20.7,4.0,0.0
2024-10-06,Homs,15.7,1.6,0.0
2024-10-06,Idlib,21.2,8.7,15.8
2024-10-06,Lattakia,21.2,10.0,0.0
2024-10-06,Hama,24.8,6.1,3.5
2024-10-06,Al-Hasakah,18.6,4.2,0.0
2024-10-06,Deir ez-Zor,21.7,4.6,46.4
2024-10-07,Aleppo,20.9,7.6,0.0
2024-10-07,Damascus,15.5,3.1,2.4
2024-10-07,Homs,22.2,-1.0,0.0
2024-10-07,Idlib,23.3,1.4,0.0
2024-10-07,Lattakia,17.1,9.1,0.0
2024-10-07,Hama,15.2,2.9,0.0
2024-10-07,Al-Hasakah,20.5,3.9,0.0
2024-10-07,Deir ez-Zor,22.2,0.0,4.8
2024-10-08,Aleppo,18.7,1.8,0.0
2024-10-08,Damascus,20.2,3.9,9.2
2024-10-08,Homs,22.0,5.4,0.0
2024-10-08,Idlib,21.2,2.4,0.0
2024-10-08,Lattakia,18.2,10.2,0.0
2024-10-08,Hama,22.9,2.6,0.1
2024-10-08,Al-Hasakah,17.4,4.1,0.0
